news_id,title,text,source,url,canonical_url,published_at,country,language,label,label_source,verification_url,verification_reason,content_hash,semantic_cluster_id,syndication_group_id,dataset_version,data_origin,url_status,verification_status,headline_normalized,summary,topic,word_count,char_count,reading_time_sec,keywords
BO-FX-0039,Video de Leonardo Loza anunciando bloqueos en el país al día siguiente de las elecciones es falso,Video de Leonardo Loza anunciando bloqueos en el país al día siguiente de las elecciones es falso. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/video-de-leonardo-loza-anunciando-bloqueos-en-el-pais-al-dia-siguiente-de-las-elecciones-es-falso,https://chequeabolivia.bo/video-de-leonardo-loza-anunciando-bloqueos-en-el-pais-al-dia-siguiente-de-las-elecciones-es-falso,2025-08-08,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/video-de-leonardo-loza-anunciando-bloqueos-en-el-pais-al-dia-siguiente-de-las-elecciones-es-falso,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,db41eeed3ff89235a9d7a0754525a93baeb94703f374ddc738856335f0cf5234,CB-FX-0039,SG-FX-0039,v1.0,verified,active,resolved,video de leonardo loza anunciando bloqueos en el pais al dia siguiente de las elecciones es falso,Video de Leonardo Loza anunciando bloqueos en el país al día siguiente de las elecciones es falso. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,34,226,10,Video;Leonardo;Loza;anunciando;bloqueos;país;día;siguiente
BO-FX-0040,Papeletas marcadas a favor Samuel Doria Medina no son oficiales,Papeletas marcadas a favor Samuel Doria Medina no son oficiales. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/papeletas-marcadas-favor-samuel-doria-medina-no-son-oficiales,https://chequeabolivia.bo/papeletas-marcadas-favor-samuel-doria-medina-no-son-oficiales,2025-08-15,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/papeletas-marcadas-favor-samuel-doria-medina-no-son-oficiales,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,6218451bc0f5a409857ad037fc2d78abb8b5a25d7c34f07fcc7e0e2cef341dae,CB-FX-0040,SG-FX-0040,v1.0,verified,active,resolved,papeletas marcadas a favor samuel doria medina no son oficiales,Papeletas marcadas a favor Samuel Doria Medina no son oficiales. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,27,192,8,Papeletas;marcadas;favor;Samuel;Doria;Medina;son;oficiales
BO-FX-0041,Es falso que Samuel Doria Medina entregó alimentos y medicamentos vencidos a familias rurales,Es falso que Samuel Doria Medina entregó alimentos y medicamentos vencidos a familias rurales. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://www.chequeabolivia.bo/es-falso-que-samuel-doria-medina-entrego-alimentos-y-medicamentos-vencidos-familias-rurales,https://www.chequeabolivia.bo/es-falso-que-samuel-doria-medina-entrego-alimentos-y-medicamentos-vencidos-familias-rurales,2025-07-25,Bolivia,es,FAKE,ChequeaBolivia,https://www.chequeabolivia.bo/es-falso-que-samuel-doria-medina-entrego-alimentos-y-medicamentos-vencidos-familias-rurales,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,1c07db5fc59e86e435cdd25fbfb2c056e7216358b267e1d997572af8a0b25ebb,CB-FX-0041,SG-FX-0041,v1.0,verified,active,resolved,es falso que samuel doria medina entrego alimentos y medicamentos vencidos a familias rurales,Es falso que Samuel Doria Medina entregó alimentos y medicamentos vencidos a familias rurales. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,31,222,9,Samuel;Doria;Medina;entregó;alimentos;medicamentos;vencidos;familias
BO-FX-0045,Esta foto que muestra la “peta” de Otto Ritter con una grúa es falsa,Esta foto que muestra la “peta” de Otto Ritter con una grúa es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://www.chequeabolivia.bo/esta-foto-que-muestra-la-peta-de-otto-ritter-con-una-grua-es-falsa,https://www.chequeabolivia.bo/esta-foto-que-muestra-la-peta-de-otto-ritter-con-una-grua-es-falsa,2026-03-12,Bolivia,es,FAKE,ChequeaBolivia,https://www.chequeabolivia.bo/esta-foto-que-muestra-la-peta-de-otto-ritter-con-una-grua-es-falsa,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,b8f61149cdab00a1bc443af42bdd9c8149cc1650cca4375d00b8efbc63498641,CB-FX-0045,SG-FX-0045,v1.0,verified,active,resolved,esta foto que muestra la peta de otto ritter con una grua es falsa,Esta foto que muestra la “peta” de Otto Ritter con una grúa es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,31,197,9,foto;muestra;peta;Otto;Ritter;grúa;tecnologia;ChequeaBolivia
BO-FX-0046,Video viral que anuncia la venta de territorio de Bolivia a Argentina es falso,Video viral que anuncia la venta de territorio de Bolivia a Argentina es falso. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/video-viral-que-anuncia-la-venta-de-territorio-de-bolivia-argentina-es-falso,https://chequeabolivia.bo/video-viral-que-anuncia-la-venta-de-territorio-de-bolivia-argentina-es-falso,2026-03-10,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/video-viral-que-anuncia-la-venta-de-territorio-de-bolivia-argentina-es-falso,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,a34c79f4b670c1bd67be5bfd4efbf9a1396c876217a1540e5d420ed259e29e34,CB-FX-0046,SG-FX-0046,v1.0,verified,active,resolved,video viral que anuncia la venta de territorio de bolivia a argentina es falso,Video viral que anuncia la venta de territorio de Bolivia a Argentina es falso. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,31,207,9,Video;viral;anuncia;venta;territorio;Argentina;tecnologia;ChequeaBolivia
BO-FX-0047,Es falso que el video que difunde que jeques de los Emiratos Árabes Unidos negocian la compra de tierras en Bolivia,Es falso que el video que difunde que jeques de los Emiratos Árabes Unidos negocian la compra de tierras en Bolivia. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://chequeabolivia.bo/es-falso-el-video-que-difunde-que-jeques-de-los-emiratos-arabes-unidos-negocian-la-compra-de,https://chequeabolivia.bo/es-falso-el-video-que-difunde-que-jeques-de-los-emiratos-arabes-unidos-negocian-la-compra-de,2026-03-12,Bolivia,es,FAKE,ChequeaBolivia,https://chequeabolivia.bo/es-falso-el-video-que-difunde-que-jeques-de-los-emiratos-arabes-unidos-negocian-la-compra-de,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,6e7c21b3e0ed7c29d141888d7d1fc0964434b8cc87910cc1ced3c85dded11562,CB-FX-0047,SG-FX-0047,v1.0,verified,active,resolved,es falso que el video que difunde que jeques de los emiratos arabes unidos negocian la compra de tierras en bolivia,Es falso que el video que difunde que jeques de los Emiratos Árabes Unidos negocian la compra de tierras en Bolivia. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de...,tecnologia,38,244,11,video;difunde;jeques;Emiratos;Árabes;Unidos;negocian;compra
BO-FX-0048,Imagen de Eliser Roca junto a Eva Copa y Claudia Bilbao firmando un convenio es falsa,Imagen de Eliser Roca junto a Eva Copa y Claudia Bilbao firmando un convenio es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://www.chequeabolivia.bo/imagen-de-eliser-roca-junto-eva-copa-y-claudia-bilbao-firmando-un-convenio-es-falsa,https://www.chequeabolivia.bo/imagen-de-eliser-roca-junto-eva-copa-y-claudia-bilbao-firmando-un-convenio-es-falsa,2026-03-10,Bolivia,es,FAKE,ChequeaBolivia,https://www.chequeabolivia.bo/imagen-de-eliser-roca-junto-eva-copa-y-claudia-bilbao-firmando-un-convenio-es-falsa,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,b40642241f923f22c3872fad0c05d85594249fd23396f4a73c439eabf44593e0,CB-FX-0048,SG-FX-0048,v1.0,verified,active,resolved,imagen de eliser roca junto a eva copa y claudia bilbao firmando un convenio es falsa,Imagen de Eliser Roca junto a Eva Copa y Claudia Bilbao firmando un convenio es falsa. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,33,214,10,Imagen;Eliser;Roca;junto;Eva;Copa;Claudia;Bilbao
BO-FX-0049,Es falso que Brissa Pabón publicó video sobre irregularidades de Mamen Saavedra en el recojo de basura,Es falso que Brissa Pabón publicó video sobre irregularidades de Mamen Saavedra en el recojo de basura. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://www.chequeabolivia.bo/es-falso-que-brissa-pabon-publico-video-sobre-irregularidades-de-mamen-saavedra-en-el-recojo-de,https://www.chequeabolivia.bo/es-falso-que-brissa-pabon-publico-video-sobre-irregularidades-de-mamen-saavedra-en-el-recojo-de,2026-03-10,Bolivia,es,FAKE,ChequeaBolivia,https://www.chequeabolivia.bo/es-falso-que-brissa-pabon-publico-video-sobre-irregularidades-de-mamen-saavedra-en-el-recojo-de,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,bd953f1d739b4ef5ea3f8e92de132fd25202a94959ae3d7331be7f81bff1e0b1,CB-FX-0049,SG-FX-0049,v1.0,verified,active,resolved,es falso que brissa pabon publico video sobre irregularidades de mamen saavedra en el recojo de basura,Es falso que Brissa Pabón publicó video sobre irregularidades de Mamen Saavedra en el recojo de basura. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,34,231,10,Brissa;Pabón;publicó;video;irregularidades;Mamen;Saavedra;recojo
BO-FX-0050,Esta imagen de campesinos y transportistas pidiendo a Evo que deje de bloquear fue hecha con IA,Esta imagen de campesinos y transportistas pidiendo a Evo que deje de bloquear fue hecha con IA. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,ChequeaBolivia,https://www.chequeabolivia.bo/esta-imagen-de-campesinos-y-transportistas-pidiendo-evo-que-deje-de-bloquear-fue-hecha-con-ia,https://www.chequeabolivia.bo/esta-imagen-de-campesinos-y-transportistas-pidiendo-evo-que-deje-de-bloquear-fue-hecha-con-ia,2026-05-11,Bolivia,es,FAKE,ChequeaBolivia,https://www.chequeabolivia.bo/esta-imagen-de-campesinos-y-transportistas-pidiendo-evo-que-deje-de-bloquear-fue-hecha-con-ia,La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,7f59400f0c17f65ffe961d73c3dca6296db4f49906537026496cd86af048c7c3,CB-FX-0050,SG-FX-0050,v1.0,verified,active,resolved,esta imagen de campesinos y transportistas pidiendo a evo que deje de bloquear fue hecha con ia,Esta imagen de campesinos y transportistas pidiendo a Evo que deje de bloquear fue hecha con IA. La verificación publicada por ChequeaBolivia clasifica la afirmación o contenido como falso y documenta evidencia de contraste.,tecnologia,34,224,10,imagen;campesinos;transportistas;pidiendo;Evo;deje;bloquear;fue
BO-RX-0001,Tiene que haber responsables: Paz pide actuar con firmeza para encarcelar a los bloqueadores,Tiene que haber responsables: Paz pide actuar con firmeza para encarcelar a los bloqueadores. Noticia publicada por El Deber.,El Deber,https://eldeber.com.bo/pais/tiene-haber-responsables-paz-pide-actuar-firmeza-encarcelar-bloqueadores_1782305914,https://eldeber.com.bo/pais/tiene-haber-responsables-paz-pide-actuar-firmeza-encarcelar-bloqueadores_1782305914,2026-06-24,Bolivia,es,REAL,El Deber,https://eldeber.com.bo/pais/tiene-haber-responsables-paz-pide-actuar-firmeza-encarcelar-bloqueadores_1782305914,Publicación identificable en el sitio de la fuente; el título y la fecha corresponden al registro recuperado.,637dd93da6bb9c947631d6f1631af34acd9bd0f8dc2d1af98759bf2e4c93276b,El-Deber-RX-0001,SG-RX-0001,v1.0,verified,active,resolved,tiene que haber responsables paz pide actuar con firmeza para encarcelar a los bloqueadores,Tiene que haber responsables: Paz pide actuar con firmeza para encarcelar a los bloqueadores. Noticia publicada por El Deber.,tecnologia,19,125,6,Tiene;haber;responsables;Paz;pide;actuar;firmeza;encarcelar
BO-RX-0002,El país ante una prueba decisiva,El país ante una prueba decisiva. Noticia publicada por El Deber.,El Deber,https://eldeber.com.bo/opinion/pais-prueba-decisiva_1781398359,https://eldeber.com.bo/opinion/pais-prueba-decisiva_1781398359,2026-06-14,Bolivia,es,REAL,El Deber,https://eldeber.com.bo/opinion/pais-prueba-decisiva_1781398359,Publicación identificable en el sitio de la fuente; el título y la fecha corresponden al registro recuperado.,acad3ba63be585f836a068ca6bf66090d7968670281b9653616fc340eb4b35a7,El-Deber-RX-0002,SG-RX-0002,v1.0,verified,active,resolved,el pais ante una prueba decisiva,El país ante una prueba decisiva. Noticia publicada por El Deber.,tecnologia,11,65,3,país;ante;prueba;decisiva;tecnologia;El Deber
BO-RX-0003,El descaro de Evo Morales,El descaro de Evo Morales. Noticia publicada por El Deber.,El Deber,https://eldeber.com.bo/opinion/descaro-evo-morales_1779411023,https://eldeber.com.bo/opinion/descaro-evo-morales_1779411023,2026-05-22,Bolivia,es,REAL,El Deber,https://eldeber.com.bo/opinion/descaro-evo-morales_1779411023,Publicación identificable en el sitio de la fuente; el título y la fecha corresponden al registro recuperado.,dd34ae617c604aea4f315eba4ad24c50d1eef79d98d0f0c1123e97d844a60e30,El-Deber-RX-0003,SG-RX-0003,v1.0,verified,active,resolved,el descaro de evo morales,El descaro de Evo Morales. Noticia publicada por El Deber.,tecnologia,10,58,3,descaro;Evo;Morales;tecnologia;El Deber
BO-RX-0004,La cumbre política que Bolivia necesita,La cumbre política que Bolivia necesita. Noticia publicada por El Deber.,El Deber,https://eldeber.com.bo/opinion/cumbre-politica-bolivia-necesita_1778122612,https://eldeber.com.bo/opinion/cumbre-politica-bolivia-necesita_1778122612,2026-05-07,Bolivia,es,REAL,El Deber,https://eldeber.com.bo/opinion/cumbre-politica-bolivia-necesita_1778122612,Publicación identificable en el sitio de la fuente; el título y la fecha corresponden al registro recuperado.,080726d7a9566f445439363414988c1ef7b60fdbbf45d847cc6bdef9455d709f,El-Deber-RX-0004,SG-RX-0004,v1.0,verified,active,resolved,la cumbre politica que bolivia necesita,La cumbre política que Bolivia necesita. Noticia publicada por El Deber.,tecnologia,11,72,3,cumbre;política;necesita;tecnologia;El Deber
BO-RX-0005,Brigadas Parlamentarias respaldan medidas para restablecer el orden en Bolivia,Brigadas Parlamentarias respaldan medidas para restablecer el orden en Bolivia. Noticia publicada por El Deber.,El Deber,https://eldeber.com.bo/pais/brigadas-parlamentarias-respaldan-medidas-restablecer-orden-bolivia_1782162243,https://eldeber.com.bo/pais/brigadas-parlamentarias-respaldan-medidas-restablecer-orden-bolivia_1782162243,2026-06-22,Bolivia,es,REAL,El Deber,https://eldeber.com.bo/pais/brigadas-parlamentarias-respaldan-medidas-restablecer-orden-bolivia_1782162243,Publicación identificable en el sitio de la fuente; el título y la fecha corresponden al registro recuperado.,a36e929c0063e3308b301a22bc9375fc931d159376edd2f7aba1ee054ac6cd2f,El-Deber-RX-0005,SG-RX-0005,v1.0,verified,active,resolved,brigadas parlamentarias respaldan medidas para restablecer el orden en bolivia,Brigadas Parlamentarias respaldan medidas para restablecer el orden en Bolivia. Noticia publicada por El Deber.,tecnologia,15,111,4,Brigadas;Parlamentarias;respaldan;medidas;restablecer;orden;tecnologia;El Deber
